ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
2830;3;12;1;10;1;7;2;4;1;8;0
2831;1;6;4;7;3;1;2;13;1;7;1
2832;1;13;1;9;2;13;3;8;2;2;1
2833;4;9;2;8;2;12;1;10;1;1;0
2834;4;3;3;11;4;12;1;12;2;8;1
2835;1;11;4;5;4;6;4;13;4;2;0
2836;2;7;3;7;3;6;2;6;2;12;2
2837;2;13;3;8;1;1;4;9;2;10;0
2838;2;11;4;5;3;4;2;3;4;8;0
2839;1;7;4;10;1;9;2;11;3;9;1
2840;3;8;4;10;1;8;4;13;4;12;1
2841;1;2;3;5;1;7;1;1;2;2;1
2842;2;2;3;10;4;11;1;10;2;12;1
2843;2;10;1;6;2;7;2;11;1;3;0
2844;3;1;4;4;4;7;4;9;2;9;1
2845;4;11;2;10;1;13;3;3;1;11;1
2846;1;2;4;11;1;9;2;4;1;10;0
2847;2;13;4;9;2;3;3;5;2;9;1
2848;1;8;4;12;4;6;4;4;1;1;0
2849;1;5;1;8;1;4;1;1;2;2;0
2850;4;8;1;12;4;7;1;9;2;5;0
2851;4;9;2;8;3;12;2;9;2;10;1
2852;4;13;3;9;3;12;1;1;1;4;0
2853;2;8;1;8;2;7;3;4;4;11;1
2854;1;10;1;8;3;8;1;12;2;13;1
2855;2;10;3;3;3;6;4;5;4;6;1
2856;4;6;2;5;2;9;4;5;2;11;1
2857;3;6;4;3;1;11;3;5;2;7;0
2858;4;13;2;9;2;4;3;8;2;13;1
2859;1;13;2;6;3;4;2;10;1;4;1
2860;4;5;2;1;3;2;1;1;2;11;1
2861;1;7;3;12;4;2;3;8;3;4;0
2862;1;10;1;3;4;10;1;4;1;12;1
2863;2;12;3;12;4;1;3;6;4;11;1
2864;4;8;3;5;1;13;1;11;3;13;1
2865;3;12;3;9;4;8;3;6;1;6;1
2866;1;8;2;2;4;10;1;11;1;13;0
2867;3;2;2;3;4;13;1;7;3;3;1
2868;3;9;2;13;2;1;4;4;1;10;0
2869;4;1;2;4;4;11;2;7;3;12;0
2870;3;6;1;1;4;3;1;9;1;8;0
2871;1;7;3;7;1;6;4;13;4;8;1
2872;1;12;2;13;2;9;4;13;1;4;1
2873;1;8;1;13;1;1;3;1;1;6;1
2874;1;9;3;10;4;13;1;13;3;3;1
2875;4;12;2;2;4;5;4;8;2;9;0
2876;2;4;2;3;4;9;1;7;2;12;0
2877;4;3;3;4;3;12;2;10;2;12;1
2878;3;7;1;5;1;3;1;7;2;1;1
2879;2;13;3;13;1;3;4;10;3;3;2
2880;4;13;3;11;1;8;2;7;1;12;0
2881;2;1;4;8;1;12;2;10;4;1;1
2882;4;6;2;2;3;1;3;7;1;8;0
2883;4;1;3;8;2;8;2;5;4;7;1
2884;4;11;1;6;1;10;4;10;3;10;3
2885;2;6;2;12;2;4;2;13;2;9;5
2886;1;7;1;2;2;12;1;12;2;7;2
2887;1;10;1;6;3;4;3;3;4;13;0
2888;3;5;4;11;1;1;1;13;1;9;0
2889;2;12;2;3;1;9;4;9;4;2;1
2890;1;10;3;11;4;9;3;9;3;2;1
2891;4;6;2;10;4;2;4;10;2;4;1
2892;1;2;2;1;1;3;1;7;1;12;0
2893;4;7;4;8;4;4;3;2;3;8;1
2894;1;10;3;1;2;5;4;10;1;8;1
2895;2;2;3;4;1;6;4;3;2;10;0
2896;2;3;4;5;3;9;3;7;2;4;0
2897;3;2;1;9;4;9;1;11;4;7;1
2898;2;6;3;8;2;4;1;5;1;12;0
2899;1;9;1;7;1;12;4;7;2;11;1
2900;3;9;3;8;4;9;4;1;4;10;1
2901;1;12;4;11;3;7;1;11;2;8;1
2902;2;8;2;3;3;7;2;11;2;4;0
2903;2;8;2;6;3;1;4;4;1;1;1
2904;3;2;1;10;2;6;3;8;2;10;1
2905;1;3;3;13;2;12;4;8;3;2;0
2906;1;13;2;2;3;8;1;5;1;11;0
2907;3;3;1;12;2;7;4;11;4;5;0
2908;3;12;3;6;2;5;2;11;2;2;0
2909;3;4;3;3;4;10;2;1;4;6;0
2910;3;9;4;4;3;7;2;2;2;9;1
2911;4;12;2;13;3;11;4;11;4;13;2
2912;3;12;2;7;4;8;1;1;4;4;0
2913;1;6;4;11;2;10;4;4;4;13;0
2914;3;9;4;1;4;9;3;8;1;13;1
2915;1;13;2;12;1;10;3;13;3;3;1
2916;3;4;3;6;2;4;4;3;2;10;1
2917;4;2;1;1;3;8;4;12;1;13;0
2918;4;2;2;13;3;3;1;11;3;5;0
2919;3;3;4;2;2;4;2;12;3;13;0
2920;4;9;3;11;2;9;2;10;3;12;1
2921;1;1;1;11;4;5;4;4;2;5;1
2922;1;3;4;1;4;4;1;4;4;3;2
2923;1;9;2;12;2;4;3;1;4;8;0
2924;2;4;2;2;2;7;3;6;4;12;0
2925;3;4;1;1;1;5;1;12;4;11;0
2926;2;12;3;8;2;5;1;8;3;4;1
2927;2;3;1;12;3;2;3;3;1;9;1
2928;4;3;4;12;3;8;2;6;4;2;0
2929;1;12;3;1;4;13;4;7;3;2;0
2930;1;2;1;12;2;2;1;4;2;9;1
2931;3;4;1;11;4;12;4;1;1;3;0
2932;4;9;3;10;1;2;1;1;3;8;0
2933;1;2;2;2;4;13;3;12;3;9;1
2934;1;8;4;13;2;10;1;12;3;8;1
2935;3;4;2;10;3;3;1;13;1;1;0
2936;3;4;1;9;4;5;2;10;3;6;0
2937;2;2;4;5;3;3;1;7;1;2;1
2938;2;6;1;12;4;11;4;2;3;10;0
2939;3;3;1;2;1;3;3;8;2;11;1
2940;3;6;2;13;2;1;4;5;2;11;0
2941;1;9;4;8;3;9;4;4;1;3;1
2942;2;2;4;7;1;2;4;10;4;9;1
2943;3;8;2;6;1;13;1;11;2;13;1
2944;2;3;2;6;1;10;3;8;2;11;0
2945;1;2;2;9;3;12;2;3;4;10;0
2946;3;8;4;10;2;10;2;13;3;4;1
2947;4;10;2;1;4;9;2;3;2;8;0
2948;1;10;2;2;1;9;4;8;2;10;1
2949;3;5;2;3;1;10;3;10;4;2;1
2950;2;7;4;13;4;9;3;3;3;4;0
2951;3;4;3;12;3;10;2;10;4;3;1
2952;4;10;2;13;1;13;4;7;1;1;1
2953;4;1;1;5;2;9;4;7;3;10;0
2954;3;8;3;9;4;10;2;1;1;1;1
2955;1;11;3;3;4;11;4;2;3;11;3
2956;4;6;1;6;3;4;3;3;4;5;1
2957;2;6;3;12;3;8;1;12;3;7;1
2958;3;7;4;3;1;6;3;2;2;1;0
2959;1;9;1;7;4;7;2;4;1;5;1
2960;4;10;3;8;3;3;3;12;3;2;0
2961;3;10;1;12;4;2;4;8;4;4;0
2962;1;11;1;10;2;8;1;12;3;1;0
2963;2;12;3;6;2;10;4;2;4;1;0
2964;3;7;1;12;1;2;3;3;3;6;0
2965;4;8;2;8;4;3;4;7;4;11;1
2966;1;5;3;8;4;5;1;1;3;10;1
2967;1;4;4;6;3;6;3;9;2;2;1
2968;3;5;1;4;1;10;4;3;4;6;0
2969;2;7;1;7;3;11;2;4;3;5;1
2970;3;13;1;1;3;10;2;6;1;13;1
2971;3;7;4;8;2;9;2;3;1;8;1
2972;2;11;3;9;3;11;2;10;3;2;1
2973;1;2;2;11;3;3;3;8;4;1;0
2974;3;3;1;13;2;10;3;5;2;5;1
2975;4;13;1;2;3;6;1;4;1;6;1
2976;4;6;2;13;3;4;4;7;2;4;1
2977;2;11;1;10;2;12;1;5;1;4;0
2978;3;2;4;7;1;10;1;11;4;5;0
2979;3;12;3;11;4;13;1;13;1;8;1
2980;4;8;1;13;3;5;4;7;4;4;0
2981;2;1;1;8;3;7;4;8;2;5;1
2982;1;7;1;11;3;12;1;2;1;9;0
2983;1;3;3;12;2;13;2;1;1;8;0
2984;4;11;3;12;2;12;4;5;3;5;2
2985;2;2;3;6;2;11;3;11;1;11;3
2986;2;9;2;5;4;5;4;7;4;3;1
2987;2;2;4;11;1;4;1;2;3;10;1
2988;2;13;3;1;3;8;2;7;4;12;0
2989;4;13;1;7;3;3;1;1;4;10;0
2990;1;12;3;8;4;10;2;8;3;3;1
2991;2;1;2;8;1;8;2;13;2;9;1
2992;2;9;1;4;1;8;3;11;4;4;1
2993;4;7;3;12;2;1;2;13;1;1;1
2994;2;2;3;2;1;4;3;11;2;3;1
2995;4;7;2;12;1;13;2;1;3;9;0
2996;3;10;4;7;1;12;3;9;1;5;0
2997;1;2;4;12;3;7;2;5;3;5;1
2998;2;6;1;4;3;2;4;9;2;13;0
2999;1;7;2;1;1;2;1;12;2;13;0
3000;4;9;1;3;1;7;4;1;1;4;0
3001;4;8;1;9;3;3;3;10;3;11;0
3002;1;4;4;10;2;2;4;3;4;8;0
3003;4;2;1;10;3;11;4;10;3;8;1
3004;2;9;4;9;3;3;4;4;1;13;1
3005;1;9;3;3;4;6;4;4;3;10;0
3006;3;1;1;12;1;13;2;3;3;8;0
3007;2;4;4;12;3;13;4;3;1;6;0
3008;3;9;2;2;1;1;1;11;3;1;1
3009;4;5;1;11;1;12;3;6;2;11;1
3010;2;11;2;12;4;3;4;12;4;2;1
3011;4;2;3;5;1;13;1;9;2;8;0
3012;2;6;3;10;2;4;4;1;1;10;1
3013;4;1;4;7;2;4;3;3;2;2;0
3014;1;6;1;4;1;12;4;11;3;1;0
3015;3;5;1;13;3;4;3;1;1;2;0
3016;2;8;2;6;3;5;2;1;4;2;0
3017;1;8;1;11;4;2;1;6;3;10;0
3018;1;13;2;11;4;2;2;8;4;3;0
3019;1;1;1;11;3;5;4;1;2;4;1
3020;3;10;1;13;2;10;3;13;3;11;2
3021;3;10;4;1;3;1;3;2;1;9;1
3022;3;10;1;5;2;3;3;4;1;8;0
3023;4;1;3;12;2;4;2;1;3;1;3
3024;1;4;4;9;2;12;1;7;1;12;1
3025;4;1;2;7;3;12;1;13;4;8;0
3026;1;7;4;11;2;7;3;13;2;11;2
3027;1;6;2;2;3;2;1;2;3;11;3
3028;3;5;2;5;4;7;1;2;3;7;2
3029;1;12;4;10;3;13;2;5;4;13;1
3030;4;13;2;9;2;5;3;2;2;13;1
3031;3;10;4;8;1;10;1;1;2;9;1
3032;1;4;4;7;3;12;2;3;4;2;0
3033;2;12;2;6;1;3;3;7;3;1;0
3034;2;7;1;2;3;13;2;1;3;11;0
3035;1;13;2;11;3;1;3;11;2;12;1
3036;2;4;1;3;3;9;4;1;3;2;0
3037;1;4;4;6;4;2;2;2;3;10;1
3038;4;13;2;7;4;12;3;10;1;10;1
3039;3;8;2;1;3;11;3;9;1;10;0
3040;1;7;3;10;4;4;4;5;2;10;1
3041;3;9;1;11;4;9;2;8;3;7;1
3042;4;12;2;3;3;7;1;3;1;2;1
3043;2;13;4;5;1;7;1;2;2;5;1
3044;4;11;4;1;1;4;3;10;1;1;1
3045;3;7;1;6;3;5;2;4;1;9;0
3046;2;5;4;10;4;5;1;11;1;13;1
3047;3;4;2;9;4;6;4;4;1;3;1
3048;4;6;4;5;2;2;1;1;2;4;0
3049;1;1;2;2;2;13;1;7;2;8;0
3050;2;6;2;11;3;7;2;12;2;4;0
3051;2;1;4;5;4;9;4;8;4;13;0
3052;3;6;1;10;3;12;2;10;3;1;1
3053;1;13;2;13;1;6;2;12;3;8;1
3054;2;6;2;7;4;3;2;11;1;5;0
3055;3;5;3;4;2;12;4;9;1;11;0
3056;4;9;2;9;1;7;3;6;1;11;1
3057;2;5;2;8;3;10;3;13;4;5;1
3058;4;12;1;1;4;8;3;4;3;2;0
3059;3;11;2;9;4;11;1;13;3;1;1
3060;3;2;2;4;1;3;2;10;4;6;0
3061;3;12;3;9;2;3;4;6;3;3;1
3062;4;10;1;6;2;9;4;13;2;12;0
3063;3;3;3;13;2;13;1;5;2;6;1
3064;3;11;3;13;3;2;1;3;1;12;0
3065;3;12;1;3;2;11;3;8;3;1;0
3066;1;9;1;10;4;2;4;3;3;3;1
3067;3;1;2;5;1;2;2;1;4;3;1
3068;3;8;4;9;3;12;2;1;2;11;0
3069;4;3;3;1;2;1;2;10;3;6;1
3070;4;6;3;4;2;7;4;12;4;5;0
3071;4;5;3;6;2;12;4;1;1;10;0
3072;4;5;1;10;3;13;3;12;2;10;1
3073;2;11;4;10;3;13;1;11;3;11;3
3074;4;13;4;4;3;8;3;7;1;3;0
3075;3;7;3;2;3;5;1;11;1;5;1
3076;3;8;4;1;2;7;1;13;1;3;0
3077;4;9;4;12;2;5;2;9;2;2;1
3078;3;10;2;2;2;3;1;12;2;13;0
3079;1;8;1;2;2;2;3;8;1;1;2
3080;1;5;1;12;4;9;3;5;4;2;1
3081;2;13;1;5;4;8;4;4;1;10;0
3082;2;11;3;5;4;9;3;11;4;7;1
3083;1;11;3;8;4;13;4;6;4;7;0
3084;1;2;1;8;1;11;4;2;1;3;1
3085;4;13;3;7;3;5;1;4;3;6;0
3086;2;13;4;11;1;12;4;10;4;9;4
3087;2;12;4;12;3;7;2;8;3;1;1
3088;1;6;2;7;1;3;3;6;4;8;1
3089;3;9;4;8;4;10;3;13;3;7;0
3090;2;11;4;13;1;3;2;12;1;4;0
3091;3;3;3;10;4;1;2;13;3;6;0
3092;2;6;3;3;4;4;1;1;3;6;1
3093;2;7;4;12;1;10;2;11;4;5;0
3094;1;4;4;2;4;7;4;13;3;10;0
3095;1;13;2;9;2;10;2;8;4;4;0
3096;3;10;2;9;3;2;2;12;1;11;0
3097;2;3;3;1;1;13;3;3;4;8;1
3098;2;2;4;13;4;2;3;4;1;13;2
3099;2;9;3;12;1;1;3;13;3;9;1
3100;2;13;2;7;2;9;3;13;1;12;1
3101;4;10;1;2;4;13;2;10;1;11;1
3102;4;1;4;10;2;2;3;12;4;4;0
3103;2;13;2;10;1;10;1;7;2;5;1
3104;3;2;4;4;4;12;3;12;2;8;1
3105;4;2;4;10;1;8;4;7;2;6;0
3106;4;8;1;13;3;5;1;5;2;3;1
3107;1;9;4;12;1;7;3;2;3;3;0
3108;1;9;4;7;4;1;1;11;1;8;0
3109;1;11;4;10;2;10;4;1;1;13;1
3110;4;12;4;11;2;2;4;9;3;2;1
3111;1;13;2;13;3;12;2;3;1;2;1
3112;4;12;4;13;1;2;2;7;2;8;0
3113;2;3;4;7;3;11;3;1;2;12;0
3114;3;6;4;6;4;5;3;13;3;7;1
3115;2;1;3;3;2;7;2;9;4;10;0
3116;2;10;1;1;2;9;1;11;1;6;0
3117;3;13;4;10;1;6;2;6;2;13;2
3118;2;1;3;7;3;3;2;13;3;8;0
3119;4;11;3;9;4;6;4;2;3;11;1
3120;4;12;1;1;3;7;1;11;4;11;1
3121;4;3;4;11;3;5;2;1;4;4;0
3122;3;8;1;1;4;2;3;11;2;2;1
3123;4;2;4;5;3;9;4;6;1;13;0
3124;3;4;4;3;1;6;1;13;4;4;1
3125;3;2;1;2;1;1;2;8;2;2;3
3126;1;7;2;11;1;5;3;12;4;5;1
3127;1;7;1;6;2;7;3;13;2;13;2
3128;4;11;1;13;4;13;4;5;2;4;1
3129;4;10;4;4;1;13;1;5;2;4;1
3130;1;2;4;6;4;2;4;1;3;3;1
3131;1;1;3;6;3;11;3;3;4;13;0
3132;3;8;2;5;2;1;4;1;1;13;1
3133;3;5;2;3;2;11;1;4;2;9;0
3134;2;5;4;6;3;11;2;1;3;10;0
3135;1;2;4;2;4;11;3;10;4;13;1
3136;1;7;1;9;1;2;2;10;4;9;1
3137;1;10;3;13;4;8;2;12;3;10;1
3138;2;9;3;1;3;11;3;8;1;3;0
3139;2;7;3;3;3;13;1;8;2;3;1
3140;4;2;2;8;3;7;3;3;2;9;0
3141;3;7;4;9;2;4;4;12;2;10;0
3142;4;8;1;5;4;2;4;3;2;7;0
3143;3;6;4;8;1;12;1;8;3;2;1
3144;3;6;2;1;3;11;3;2;4;12;0
3145;1;7;3;12;4;6;3;8;1;13;0
3146;2;3;1;4;2;2;2;8;4;5;0
3147;1;10;3;6;1;1;3;11;4;6;1
3148;4;8;3;12;4;9;2;11;3;6;0
3149;4;7;2;12;3;1;4;9;3;9;1
3150;3;12;2;8;4;4;1;6;2;7;0
3151;2;2;1;1;2;7;4;11;3;1;1
3152;4;13;1;12;3;6;2;8;4;4;0
3153;4;5;3;2;1;5;2;9;1;12;1
3154;4;12;4;8;3;10;3;3;3;2;0
3155;4;3;4;8;1;2;3;7;2;10;0
3156;2;2;4;7;4;2;4;1;3;4;1
3157;1;3;2;11;2;2;3;6;2;6;1
3158;4;3;2;4;3;3;4;8;4;6;1
3159;2;2;4;4;4;8;4;3;2;7;0
3160;3;9;1;2;3;10;1;11;3;12;0
3161;2;5;1;8;3;4;2;8;4;10;1
3162;1;4;1;1;2;13;3;8;1;6;0
3163;3;11;1;6;4;8;3;7;2;2;0
3164;3;3;4;1;3;11;1;11;1;3;2
3165;2;7;3;11;4;9;4;3;1;6;0
3166;1;6;1;3;4;4;2;3;3;2;1
3167;3;8;2;5;4;6;2;2;4;11;0
3168;3;8;2;1;4;9;1;2;1;7;0
3169;2;3;4;1;4;11;1;7;2;11;1
3170;3;13;2;8;4;12;3;8;3;3;1
3171;4;4;4;2;4;11;3;10;4;3;0
3172;2;12;3;9;1;13;4;1;1;2;0
3173;4;4;1;10;2;10;2;1;3;2;1
3174;1;7;1;3;4;5;4;3;1;11;1
3175;3;12;4;12;4;4;2;5;1;8;1
3176;1;9;3;6;2;6;4;11;1;1;1
3177;3;13;3;8;3;2;4;5;4;6;0
3178;2;9;4;4;3;11;1;10;2;13;0
3179;4;12;1;4;3;1;2;4;1;5;1
3180;1;12;2;1;1;4;3;9;4;3;0
3181;2;4;4;5;2;12;1;1;3;6;0
3182;4;5;3;9;2;2;2;1;1;2;1
3183;3;4;1;4;1;10;3;9;3;6;1
3184;4;1;2;6;1;9;4;11;3;1;1
3185;4;8;2;13;1;1;2;8;2;4;1
3186;2;6;2;5;1;8;3;3;1;3;1
3187;2;4;4;12;3;5;3;10;1;2;0
3188;2;4;3;6;3;5;3;11;2;1;0
3189;2;8;1;11;1;10;3;7;3;12;0
3190;3;7;4;11;4;9;4;2;1;13;0
3191;3;6;1;4;3;1;2;5;4;9;0
3192;1;6;1;10;3;12;2;4;1;9;0
3193;2;2;2;7;2;13;3;5;2;12;0
3194;3;2;2;7;1;8;2;4;2;6;0
3195;1;6;3;4;4;9;2;1;4;13;0
3196;2;4;3;3;1;6;2;7;2;3;1
3197;3;1;4;10;2;8;3;11;2;1;1
3198;2;13;2;12;4;10;1;2;3;10;1
3199;2;1;2;13;1;5;3;11;1;12;0
3200;2;4;4;4;4;12;4;2;4;8;1
3201;4;2;2;2;3;9;1;12;4;5;1
3202;2;9;2;11;1;2;3;3;4;13;0
3203;2;6;3;1;4;8;1;13;2;2;0
3204;4;9;1;1;4;4;2;6;2;4;1
3205;4;11;2;13;4;5;2;12;4;13;1
3206;1;7;3;1;3;11;3;2;3;7;1
3207;4;7;1;8;3;3;1;1;4;8;1
3208;1;3;1;11;4;6;2;5;3;11;1
3209;4;9;3;4;2;2;4;2;2;4;2
3210;2;1;2;11;2;4;1;1;3;9;1
3211;4;9;2;4;4;11;2;1;4;10;0
3212;4;3;3;1;1;11;1;3;4;4;1
3213;2;13;4;9;2;8;3;6;3;11;0
3214;3;1;1;2;2;7;1;3;3;9;0
3215;3;8;2;12;3;4;3;5;1;13;0
3216;1;6;2;3;4;7;2;7;3;13;1
3217;1;8;3;6;2;6;3;10;1;6;3
3218;1;1;4;2;1;5;4;6;4;7;0
3219;2;5;2;10;3;13;1;12;3;5;1
3220;1;8;4;6;1;10;1;11;2;3;0
3221;2;11;4;1;3;13;3;8;4;8;1
3222;1;7;1;9;1;3;2;2;4;10;0
3223;4;2;1;6;4;4;4;5;3;4;1
3224;3;13;3;1;3;9;4;1;1;10;1
3225;3;4;2;7;3;9;4;11;1;10;0
3226;4;7;3;12;4;4;1;8;4;1;0
3227;1;8;2;11;3;6;1;5;2;1;0
3228;3;10;4;1;3;12;3;4;4;8;0
3229;3;9;1;7;4;3;3;3;4;8;1
3230;4;5;2;8;3;3;2;5;1;4;1
3231;3;8;1;11;4;7;2;13;1;4;0
3232;2;13;4;10;1;1;3;6;4;3;0
3233;2;3;3;5;3;7;1;13;3;6;0
3234;2;10;4;12;1;8;3;6;2;5;0
3235;1;6;2;13;1;8;1;10;3;12;0
3236;2;6;4;5;2;13;2;2;4;4;0
3237;4;1;4;11;2;10;2;1;2;12;1
3238;2;7;2;9;4;1;4;12;3;12;1
3239;1;7;2;12;3;1;1;8;4;11;0
3240;4;1;3;7;2;10;1;7;4;5;1
3241;2;10;2;3;4;7;2;11;1;10;1
3242;3;2;1;6;4;9;3;7;1;9;1
3243;3;4;4;9;4;10;4;12;2;12;1
3244;3;13;3;4;3;2;2;1;1;6;0
3245;2;7;1;3;3;5;2;1;2;13;0
3246;3;1;2;6;3;7;4;10;4;2;0
3247;1;9;3;8;3;13;2;6;4;8;1
3248;4;10;2;10;3;11;4;8;4;3;1
3249;4;3;3;2;2;3;4;4;1;6;1
3250;3;9;2;7;1;5;4;13;4;10;0
3251;1;6;3;9;2;4;4;8;2;12;0
3252;4;8;3;1;1;6;4;3;1;8;1
3253;3;13;4;9;4;1;3;5;2;12;0
3254;3;8;4;13;4;6;2;13;1;4;1
3255;2;2;4;4;2;6;3;13;2;7;0
3256;1;9;3;4;3;1;4;10;4;12;0
3257;4;13;4;10;1;3;1;5;4;6;0
3258;1;1;3;7;1;9;2;11;4;2;0
3259;1;4;2;6;2;5;2;1;4;13;0
3260;1;3;2;7;4;1;3;12;4;3;1
3261;1;5;4;6;3;8;4;2;4;9;0
3262;2;6;2;8;2;3;3;5;4;8;1
3263;2;4;1;11;2;10;2;5;1;5;1
3264;3;11;2;3;1;10;1;6;1;1;0
3265;3;4;3;12;3;8;4;7;1;2;0
3266;1;9;1;5;2;4;2;9;3;7;1
3267;2;11;4;4;4;5;1;13;4;2;0
3268;4;2;3;1;2;1;4;3;1;11;1
3269;2;12;1;3;4;12;4;1;3;6;1
3270;1;11;4;12;3;3;3;13;1;1;0
3271;2;5;3;7;4;2;3;6;4;8;0
3272;1;1;1;10;4;5;3;8;4;7;0
3273;1;9;3;6;2;4;4;6;2;13;1
3274;2;5;3;12;4;13;4;5;4;4;1
3275;4;3;3;1;3;6;1;9;3;4;0
3276;3;13;2;12;1;10;1;13;2;5;1
3277;2;12;1;2;4;11;1;13;2;11;1
3278;3;2;4;6;3;13;1;6;2;7;1
3279;3;1;2;13;4;8;2;12;1;11;0
3280;2;7;4;3;1;4;3;10;4;4;1
3281;1;3;4;6;2;8;3;2;2;7;0
3282;2;7;1;9;2;11;2;12;2;1;0
3283;1;8;2;5;4;1;3;9;4;7;0
3284;2;4;3;2;4;7;2;10;3;10;1
3285;2;1;4;8;4;4;1;3;2;2;0
3286;3;1;4;7;3;2;3;3;2;6;0
3287;2;3;3;12;4;4;2;11;2;5;0
3288;1;7;1;12;3;7;4;13;2;2;1
3289;2;10;4;3;4;5;3;2;4;7;0
3290;2;2;2;5;2;11;3;1;3;4;0
3291;2;4;1;4;1;3;2;3;4;12;2
3292;2;13;2;12;1;11;4;1;1;8;0
3293;3;3;1;3;2;9;2;10;2;7;1
3294;1;11;1;10;4;12;3;3;4;3;1
3295;3;5;4;4;4;12;3;3;1;8;0
3296;3;6;1;9;1;6;4;4;2;7;1
3297;2;3;4;2;4;10;4;6;4;12;0
3298;2;8;3;10;1;2;2;2;3;6;1
3299;1;6;3;11;3;9;4;3;1;10;0
3300;3;13;3;1;1;3;2;2;2;4;0
3301;4;6;3;12;4;4;4;5;1;4;1
3302;4;6;3;13;4;4;1;1;2;4;1
3303;1;7;1;1;3;1;2;4;2;13;1
3304;3;8;2;13;1;2;4;9;4;12;0
3305;4;12;1;4;4;13;2;2;4;1;0
3306;1;10;4;13;3;9;2;13;2;9;2
3307;3;12;1;2;3;9;1;9;4;4;1
3308;1;13;2;1;1;9;1;4;1;10;0
3309;4;3;4;13;2;3;2;9;1;8;1
3310;1;8;4;11;3;7;1;10;4;3;0
3311;4;9;4;1;2;6;2;10;1;12;0
3312;3;9;4;3;4;1;3;2;2;3;1
3313;1;8;1;4;2;9;3;12;3;2;0
3314;3;7;4;9;1;3;3;6;3;3;1
3315;2;4;1;10;4;11;1;3;3;12;0
3316;4;5;4;4;4;3;1;9;3;11;0
3317;3;2;2;4;1;13;1;5;4;4;1
3318;4;9;2;10;2;4;3;8;4;11;0
3319;4;8;1;2;4;3;1;12;4;13;0
3320;3;5;4;13;3;12;4;5;2;13;2
3321;4;2;2;11;3;1;1;9;4;11;1
3322;2;8;4;12;3;7;3;9;1;13;0
3323;3;11;3;2;1;10;1;2;3;12;1
3324;3;13;1;8;1;6;4;12;2;6;1
3325;2;4;1;5;1;13;2;1;2;11;0
3326;2;9;4;12;3;2;3;10;4;6;0
3327;3;3;1;1;4;6;3;10;2;7;0
3328;1;4;2;1;4;3;4;12;2;6;0
3329;2;2;3;11;4;7;1;11;4;1;1
3330;2;5;2;9;3;7;4;5;1;5;3
3331;1;2;2;11;4;5;2;7;1;7;1
3332;3;3;2;3;3;12;3;2;1;4;1
3333;1;12;2;7;2;2;1;1;3;5;0
3334;2;11;3;2;2;9;2;7;4;12;0
3335;4;8;3;7;4;7;4;5;4;1;1
3336;3;7;4;9;3;1;3;12;4;6;0
3337;4;1;2;1;3;2;1;3;1;10;1
3338;4;13;2;8;3;12;2;12;2;13;2
3339;4;1;2;9;2;3;2;13;3;4;0
3340;1;13;1;3;2;10;2;3;3;2;1
3341;4;10;2;12;1;12;2;7;1;9;1
3342;4;8;2;9;2;3;2;2;4;3;1
3343;2;5;3;13;2;10;2;12;1;11;0
3344;1;12;2;13;4;12;1;9;3;12;3
3345;2;8;3;5;2;7;2;11;3;9;0
3346;2;6;1;9;3;3;1;4;3;8;0
3347;3;12;1;8;2;10;4;5;3;13;0
3348;3;4;2;9;2;2;2;10;2;12;0
3349;3;8;1;13;1;9;3;7;4;6;0
3350;4;10;3;6;3;10;4;2;1;13;1
3351;4;5;3;5;1;4;1;11;1;3;1
3352;3;5;4;8;1;3;1;12;4;6;0
3353;4;10;2;12;4;3;4;9;3;1;0
3354;2;11;2;8;2;6;2;5;4;13;0
3355;2;1;4;6;3;12;4;7;2;11;0
3356;1;7;3;2;2;6;4;13;4;2;1
3357;2;1;3;12;1;3;3;5;1;4;0
3358;4;12;1;4;1;5;4;8;3;1;0
3359;1;4;2;10;2;8;4;8;1;11;1
3360;1;3;4;6;3;7;3;4;1;6;1
3361;2;4;2;3;1;10;1;2;2;5;0
3362;3;5;3;12;4;12;2;13;4;1;1
3363;2;11;3;5;1;3;1;7;4;2;0
3364;1;5;2;8;4;11;3;7;3;10;0
3365;2;10;3;8;2;5;2;12;4;3;0
3366;1;5;2;7;2;8;1;6;3;7;1
3367;4;6;1;11;1;7;4;12;2;2;0
3368;1;7;1;10;2;1;3;13;1;2;0
3369;2;11;3;7;4;4;3;13;2;4;1
3370;1;7;1;13;3;9;3;12;3;4;0
3371;3;6;4;9;2;2;1;9;1;2;2
3372;2;13;4;12;4;1;3;2;2;7;0
3373;4;11;2;12;1;4;2;4;1;9;1
3374;1;9;2;3;4;11;1;10;3;3;1
3375;3;3;2;6;2;11;4;4;3;13;0
3376;3;7;2;7;2;3;4;11;4;12;1
3377;1;6;3;9;3;13;4;7;2;6;1
3378;4;4;2;2;1;5;2;7;4;13;0
3379;3;13;2;3;1;9;2;4;2;11;0
3380;2;1;2;4;2;11;4;5;4;11;1
3381;1;11;1;6;3;4;1;8;1;9;0
3382;3;6;3;8;1;11;2;9;1;9;1
3383;3;12;4;9;2;2;2;13;3;1;0
3384;2;7;3;2;1;8;3;7;1;4;1
3385;4;6;1;12;4;3;4;10;2;13;0
3386;4;13;2;4;4;8;1;1;3;10;0
3387;2;4;1;13;1;8;3;2;2;7;0
