ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
8103;4;7;1;12;3;6;2;12;2;2;1
8104;3;3;1;10;4;8;4;6;2;8;1
8105;4;8;2;4;1;1;1;13;2;9;0
8106;4;10;1;10;2;13;3;11;2;9;1
8107;3;11;3;5;1;3;4;7;2;1;0
8108;4;4;3;8;2;1;3;7;2;3;0
8109;3;2;3;5;3;4;2;12;2;8;0
8110;2;9;3;10;2;11;2;5;2;12;0
8111;3;6;4;1;2;4;3;2;3;13;0
8112;1;8;1;1;2;10;1;5;2;13;0
8113;1;3;2;7;2;12;2;9;3;5;0
8114;2;12;4;8;3;6;3;1;4;10;0
8115;4;9;4;10;3;11;4;8;3;13;0
8116;2;9;4;11;3;12;3;7;2;8;0
8117;4;8;2;3;2;12;4;2;4;4;0
8118;2;5;3;1;3;4;1;11;4;1;1
8119;2;10;3;8;2;2;3;9;4;11;0
8120;2;10;1;2;1;5;3;7;4;4;0
8121;2;9;4;7;1;10;4;6;1;13;0
8122;3;9;1;4;2;13;3;11;1;1;0
8123;3;11;1;12;4;2;3;7;1;9;0
8124;2;12;3;10;1;1;3;8;4;2;0
8125;2;10;4;10;3;2;3;12;3;13;1
8126;3;6;3;3;4;1;3;1;4;5;1
8127;2;1;4;11;4;7;3;8;1;8;1
8128;1;13;4;11;2;1;2;3;3;1;1
8129;4;1;1;13;1;6;1;12;1;5;0
8130;3;1;4;2;4;11;3;12;2;2;1
8131;1;13;3;10;1;5;4;10;4;4;1
8132;3;1;2;1;4;9;2;12;1;6;1
8133;1;8;4;1;1;3;4;2;1;5;0
8134;1;10;2;4;4;3;4;7;1;2;0
8135;3;1;1;13;4;2;4;5;4;12;0
8136;2;12;4;10;4;7;3;4;2;13;0
8137;2;8;2;4;1;10;4;9;3;10;1
8138;3;2;1;4;4;11;1;13;3;9;0
8139;3;9;4;8;4;11;3;13;2;10;0
8140;1;7;3;7;4;2;4;9;4;12;1
8141;4;11;2;4;1;11;4;4;4;6;2
8142;3;4;1;6;3;12;2;9;3;10;0
8143;1;11;3;6;3;3;3;7;1;8;0
8144;3;11;3;12;2;12;2;3;1;8;1
8145;3;5;2;6;4;6;1;6;1;5;6
8146;3;11;1;11;1;3;3;9;1;9;2
8147;1;3;4;4;1;13;2;4;1;4;3
8148;2;8;3;13;3;8;1;8;2;1;3
8149;3;11;3;8;2;13;4;6;3;6;1
8150;1;4;3;7;4;12;3;10;2;10;1
8151;4;9;2;7;3;12;4;10;3;2;0
8152;2;12;4;1;2;3;2;5;3;12;1
8153;4;11;2;12;3;2;1;4;4;1;0
8154;1;4;4;13;2;4;3;6;3;12;1
8155;3;1;1;10;4;12;3;2;3;11;0
8156;4;12;3;5;1;4;3;13;2;1;0
8157;1;11;4;11;2;11;1;3;3;10;3
8158;3;10;1;4;2;4;1;7;2;2;1
8159;1;6;2;13;3;11;2;2;1;1;0
8160;1;8;3;6;3;7;2;2;1;5;0
8161;1;10;4;1;2;8;1;8;2;12;1
8162;4;6;1;9;4;9;4;13;2;5;1
8163;3;6;4;4;4;7;2;9;4;3;0
8164;4;1;4;9;2;4;2;12;3;8;0
8165;2;9;1;4;1;9;4;4;3;9;6
8166;3;1;4;8;1;3;4;9;4;4;0
8167;2;11;2;6;4;2;1;12;3;13;0
8168;2;13;2;5;1;10;3;11;3;13;1
8169;4;4;1;3;4;12;2;11;2;2;0
8170;2;3;1;10;2;1;3;2;1;1;1
8171;3;8;1;9;4;10;1;12;2;5;0
8172;2;6;1;8;3;2;2;4;3;4;1
8173;4;2;3;3;2;3;4;12;1;9;1
8174;4;10;2;4;1;9;4;13;4;8;0
8175;1;12;3;9;3;7;4;1;2;7;1
8176;4;2;1;6;4;1;1;1;2;9;1
8177;4;13;1;13;1;12;1;7;4;10;1
8178;1;4;4;1;4;11;1;1;1;6;1
8179;2;2;4;9;2;10;3;2;4;12;1
8180;4;7;3;11;1;8;3;9;4;6;0
8181;3;8;2;8;1;5;1;6;3;3;1
8182;2;8;2;1;4;9;1;4;1;2;0
8183;1;2;2;2;3;1;4;13;3;8;1
8184;3;4;4;3;4;8;4;7;3;1;0
8185;3;4;2;5;3;1;1;11;1;3;0
8186;2;4;4;3;1;10;2;2;2;13;0
8187;1;7;4;8;3;10;4;4;4;6;0
8188;3;4;1;9;2;7;3;11;4;1;0
8189;4;6;1;10;2;1;1;2;3;8;0
8190;3;6;1;4;1;6;4;5;4;8;1
8191;2;10;2;1;4;1;4;8;3;3;1
8192;1;6;4;8;2;13;2;10;1;11;0
8193;2;1;4;13;3;13;1;8;2;12;1
8194;2;5;2;7;4;2;3;10;2;10;1
8195;3;6;3;13;1;13;1;9;4;13;3
8196;1;6;3;6;4;5;3;1;4;12;1
8197;2;9;1;7;2;7;2;6;4;11;1
8198;3;12;3;10;4;10;1;11;2;11;2
8199;4;4;2;6;3;4;1;7;2;10;1
8200;2;5;2;10;4;13;3;13;3;4;1
8201;4;1;4;3;3;9;1;3;1;1;2
8202;4;10;4;1;4;11;1;4;4;3;0
8203;4;2;1;9;4;13;3;5;4;12;0
8204;2;3;1;8;1;11;1;3;3;9;1
8205;2;4;3;7;1;10;2;1;3;12;0
8206;4;3;4;5;3;7;4;11;3;9;0
8207;2;10;4;12;3;7;1;2;2;12;1
8208;3;1;4;12;1;11;3;2;2;2;1
8209;2;2;1;8;2;9;2;3;1;1;0
8210;1;11;4;5;3;8;4;3;1;6;0
8211;2;12;4;9;3;3;1;9;1;2;1
8212;3;9;3;6;1;12;2;8;1;3;0
8213;3;2;2;5;1;5;1;8;1;2;2
8214;1;8;1;9;3;6;4;13;4;1;0
8215;2;5;4;9;4;13;4;1;3;7;0
8216;3;4;4;12;4;1;3;12;1;8;1
8217;4;11;3;10;3;5;1;1;2;1;1
8218;2;2;1;7;2;12;4;7;1;5;1
8219;2;5;1;7;3;9;3;10;3;12;0
8220;2;8;1;13;3;3;4;3;2;7;1
8221;4;10;1;8;3;8;4;4;2;12;1
8222;1;6;3;12;4;10;2;5;4;12;1
8223;4;4;3;11;1;8;3;1;4;9;0
8224;4;8;4;5;1;2;3;1;3;11;0
8225;2;13;3;2;3;10;1;6;4;6;1
8226;2;5;3;3;1;11;1;6;4;13;0
8227;1;12;3;11;3;13;4;10;1;9;4
8228;1;9;3;5;4;9;2;10;4;11;1
8229;3;11;2;10;2;13;2;7;2;11;1
8230;3;7;3;4;1;9;4;2;2;6;0
8231;3;5;3;9;1;5;4;11;1;10;1
8232;4;9;3;10;4;10;1;7;1;13;1
8233;4;10;3;13;1;3;4;11;2;2;0
8234;2;13;4;7;1;12;3;8;2;7;1
8235;3;2;4;5;3;6;3;11;2;7;0
8236;2;8;2;13;2;9;3;7;1;6;0
8237;2;9;1;10;4;10;3;9;4;2;2
8238;2;2;2;9;1;4;4;2;4;9;2
8239;2;3;2;1;3;8;2;11;3;11;1
8240;1;13;3;7;1;10;1;2;3;1;0
8241;3;3;1;6;2;10;3;1;3;11;0
8242;1;10;3;3;1;6;2;7;3;12;0
8243;4;2;3;6;2;4;1;13;2;12;0
8244;2;1;1;11;4;6;3;12;4;2;0
8245;3;10;3;9;1;8;1;12;3;5;0
8246;1;5;1;13;2;6;3;12;2;1;0
8247;1;10;3;4;3;13;1;6;2;8;0
8248;2;10;3;4;1;12;1;7;1;2;0
8249;4;3;3;11;3;7;2;2;1;2;1
8250;2;1;2;7;1;8;3;4;2;5;0
8251;1;13;4;10;1;6;3;1;1;3;0
8252;1;13;3;13;1;5;3;10;3;5;2
8253;3;5;4;3;1;8;1;10;1;5;1
8254;4;2;2;8;4;7;4;8;1;4;1
8255;3;11;4;7;4;13;1;7;3;2;1
8256;2;7;1;3;4;3;1;7;1;11;2
8257;3;1;4;5;4;8;1;3;3;11;0
8258;3;6;3;10;3;2;3;3;2;4;0
8259;4;1;1;6;2;5;4;8;1;3;0
8260;2;2;1;8;4;12;2;3;3;8;1
8261;2;8;4;7;1;3;2;12;3;8;1
8262;4;11;3;6;3;11;4;13;2;6;2
8263;2;11;2;4;2;6;4;9;2;5;0
8264;2;2;1;13;1;3;4;12;3;5;0
8265;1;4;1;3;4;12;3;6;1;2;0
8266;2;12;2;1;4;12;4;8;4;5;1
8267;3;7;1;13;4;4;3;10;2;1;0
8268;4;2;1;3;3;8;3;13;4;8;1
8269;2;11;2;8;2;9;4;3;4;5;0
8270;2;12;1;5;3;2;2;9;4;8;0
8271;1;8;4;9;4;1;4;6;3;5;0
8272;2;10;4;5;2;9;2;13;2;11;0
8273;4;8;1;5;4;1;4;6;4;5;1
8274;2;11;3;13;4;13;1;1;1;4;1
8275;3;6;1;4;1;5;1;11;2;5;1
8276;4;5;2;1;4;6;2;6;1;9;1
8277;1;1;1;2;3;13;2;2;4;1;2
8278;4;7;3;13;3;6;4;9;2;13;1
8279;3;8;1;7;1;11;3;13;4;7;1
8280;2;4;2;9;1;3;1;5;2;10;0
8281;4;5;2;11;3;10;1;7;3;3;0
8282;4;9;3;12;4;12;2;12;3;13;3
8283;1;11;2;11;4;7;1;12;3;2;1
8284;3;1;3;5;3;2;1;13;4;8;0
8285;2;9;2;8;4;13;3;4;2;6;0
8286;1;9;4;5;1;3;1;13;2;3;1
8287;1;12;2;11;2;9;3;3;1;11;1
8288;3;6;3;4;4;2;3;2;4;5;1
8289;4;8;2;7;2;10;1;7;4;2;1
8290;2;2;3;2;3;13;2;9;3;11;1
8291;4;1;3;3;3;5;3;9;1;1;1
8292;2;11;3;7;2;2;2;8;1;12;0
8293;1;8;4;2;2;9;4;3;1;5;0
8294;2;3;1;12;3;9;4;9;3;13;1
8295;4;10;1;8;2;5;2;1;3;8;1
8296;3;10;3;8;4;4;1;8;1;5;1
8297;4;8;3;8;3;9;3;4;3;11;1
8298;4;2;3;2;3;8;3;3;2;3;2
8299;1;2;3;8;1;8;1;9;1;6;1
8300;1;10;4;5;2;4;3;1;1;4;1
8301;2;4;4;3;2;3;4;9;1;13;1
8302;2;5;1;11;1;12;2;10;2;7;0
8303;1;2;4;10;1;11;1;6;1;12;0
8304;3;12;1;2;1;9;3;7;1;11;0
8305;2;9;4;12;1;1;3;10;1;4;0
8306;4;7;1;4;3;4;1;6;2;8;1
8307;3;10;2;7;3;4;4;1;2;6;0
8308;1;10;3;9;4;12;2;3;3;1;0
8309;4;10;2;4;1;4;4;3;1;5;1
8310;1;6;2;2;1;11;4;7;1;4;0
8311;3;8;1;11;4;9;2;1;2;8;1
8312;3;1;4;7;2;7;2;6;1;2;1
8313;4;4;4;7;1;5;3;9;3;2;0
8314;2;6;1;10;2;1;4;13;4;11;0
8315;4;5;4;12;1;12;1;6;2;11;1
8316;2;6;3;13;1;9;3;12;4;13;1
8317;3;6;3;13;1;11;1;5;2;3;0
8318;3;9;4;13;4;4;3;2;4;10;0
8319;2;7;4;3;3;4;2;11;4;9;0
8320;4;4;1;4;2;3;4;12;2;13;1
8321;2;3;2;12;3;5;3;12;1;13;1
8322;4;11;3;7;2;7;1;1;1;12;1
8323;1;4;3;13;3;5;2;2;2;3;0
8324;2;2;2;6;1;5;2;11;1;6;1
8325;1;8;4;4;3;9;2;3;2;7;0
8326;1;12;1;2;1;13;1;5;1;8;5
8327;2;3;2;13;1;7;1;3;4;13;2
8328;2;11;1;6;1;2;2;10;4;9;0
8329;1;10;3;3;3;7;3;13;2;1;0
8330;3;10;1;2;2;11;2;8;4;4;0
8331;1;5;2;7;3;10;1;4;1;9;0
8332;1;4;4;3;3;10;1;12;4;12;1
8333;2;11;2;2;1;2;4;11;3;4;2
8334;3;13;2;7;3;6;4;2;2;8;0
8335;4;4;1;3;1;6;4;5;2;13;0
8336;4;7;1;3;4;8;4;12;2;6;0
8337;2;4;3;1;1;8;2;7;1;12;0
8338;3;13;4;12;4;4;4;13;4;1;1
8339;4;11;4;5;1;10;1;11;2;3;1
8340;4;1;1;12;4;9;4;3;1;11;0
8341;2;7;1;3;1;10;1;6;1;9;0
8342;1;13;3;5;4;3;2;9;3;13;1
8343;4;5;1;1;2;12;2;1;3;6;1
8344;2;10;4;7;4;1;3;8;2;9;0
8345;3;3;4;6;2;12;2;2;1;13;0
8346;1;5;2;12;4;11;2;2;2;7;0
8347;1;7;4;13;1;3;4;5;1;4;0
8348;2;12;1;11;2;4;3;3;3;13;0
8349;4;7;4;10;3;9;2;12;3;13;0
8350;3;7;1;6;3;10;4;2;4;13;0
8351;4;8;4;11;3;8;3;3;4;7;1
8352;2;6;3;10;1;10;2;1;3;13;1
8353;2;8;2;2;4;11;2;3;4;9;0
8354;3;6;2;5;4;5;3;13;4;10;1
8355;4;3;3;2;4;12;1;7;4;5;0
8356;1;4;3;10;2;12;2;1;4;1;1
8357;1;6;1;8;3;13;3;1;1;4;0
8358;1;7;1;2;4;3;3;2;3;5;1
8359;3;7;2;8;4;3;2;4;3;10;0
8360;1;8;1;12;4;13;2;1;4;7;0
8361;3;13;2;12;3;7;4;6;1;12;1
8362;4;8;4;10;1;9;1;10;1;7;1
8363;2;5;4;13;1;4;4;5;2;12;1
8364;2;13;4;12;1;2;3;1;4;11;0
8365;4;5;1;13;4;4;3;1;1;10;0
8366;2;13;3;3;1;13;1;5;3;9;1
8367;1;8;3;5;3;10;3;11;1;1;0
8368;4;6;2;4;3;8;4;3;2;7;0
8369;3;13;2;5;2;8;2;11;4;8;1
8370;3;11;3;9;2;5;1;7;2;1;0
8371;3;11;4;11;4;1;1;6;2;7;1
8372;3;10;4;8;1;10;2;11;4;9;1
8373;4;5;1;1;4;3;4;12;3;3;1
8374;3;10;4;1;2;9;4;6;4;2;0
8375;3;10;2;9;2;11;1;11;2;4;1
8376;3;13;4;4;1;9;2;1;4;2;0
8377;4;6;1;7;4;3;2;9;2;12;0
8378;4;13;1;7;4;1;3;9;2;2;0
8379;1;13;1;6;3;13;3;4;2;2;1
8380;2;4;1;1;1;5;2;12;1;6;0
8381;2;10;3;3;4;13;1;11;4;5;0
8382;2;2;4;1;1;11;1;8;3;5;0
8383;2;4;3;3;4;12;2;11;4;3;1
8384;3;13;1;5;3;6;1;7;3;11;0
8385;4;9;4;13;2;6;3;1;1;3;0
8386;3;6;3;13;4;11;1;5;4;3;0
8387;2;7;1;1;4;4;1;6;2;13;0
8388;4;2;1;3;2;12;1;7;4;6;0
8389;2;1;1;12;2;4;3;9;4;6;0
8390;2;6;2;11;4;11;4;4;3;4;2
8391;4;1;3;7;2;9;4;12;1;10;0
8392;2;11;1;9;2;6;4;6;2;13;1
8393;2;9;1;12;4;1;1;4;3;11;0
8394;3;2;1;6;2;5;3;12;1;10;0
8395;3;7;1;13;2;10;2;3;4;10;1
8396;1;10;2;7;2;11;1;12;3;11;1
8397;4;12;2;9;3;10;4;4;3;8;0
8398;2;1;4;4;4;5;2;11;4;11;1
8399;2;9;3;3;1;9;1;7;2;13;1
8400;4;1;4;5;4;4;1;13;1;11;0
8401;4;11;1;6;2;1;3;11;1;7;1
8402;4;7;1;9;2;10;4;11;3;9;1
8403;2;12;2;2;4;1;3;5;4;6;0
8404;3;13;3;2;2;4;1;4;2;3;1
8405;2;3;2;11;3;6;1;1;1;3;1
8406;3;12;1;11;1;12;1;2;4;8;1
8407;2;10;4;13;2;13;2;9;4;1;1
8408;1;10;3;10;4;10;2;4;4;4;6
8409;3;4;2;10;1;13;3;13;2;13;3
8410;2;9;2;12;4;12;3;1;1;2;1
8411;3;9;1;6;1;9;4;1;4;3;1
8412;4;9;1;11;3;4;2;11;2;1;1
8413;1;4;2;13;3;3;2;3;3;5;1
8414;4;1;3;11;1;13;3;5;2;8;0
8415;4;9;4;11;3;9;3;1;2;10;1
8416;3;9;2;13;1;9;1;1;2;2;1
8417;3;3;3;7;1;2;1;12;2;12;1
8418;3;13;3;10;2;7;2;12;3;8;0
8419;2;13;2;5;4;5;2;6;3;10;1
8420;4;13;4;8;1;1;2;11;1;11;1
8421;2;7;1;3;4;4;3;4;2;5;1
8422;1;9;4;2;2;7;1;10;4;13;0
8423;2;4;3;2;1;12;4;4;2;7;1
8424;1;10;3;13;1;9;2;4;4;3;0
8425;1;5;2;10;2;5;3;8;1;11;1
8426;1;5;2;5;1;2;4;6;3;5;3
8427;1;5;4;10;2;12;3;7;1;7;1
8428;3;3;1;4;4;10;3;4;4;4;3
8429;4;7;4;10;2;7;4;2;3;3;1
8430;3;9;3;10;1;13;3;1;3;13;1
8431;4;5;3;3;4;8;3;7;4;3;1
8432;4;5;1;3;1;11;1;7;3;4;0
8433;1;10;2;2;3;1;1;1;3;2;2
8434;3;12;1;11;4;12;4;11;4;5;2
8435;1;5;3;7;1;3;4;13;3;6;0
8436;2;6;1;9;3;9;4;2;2;4;1
8437;2;5;4;10;4;5;2;7;1;10;2
8438;3;2;3;4;2;10;2;5;1;6;0
8439;1;5;4;9;2;1;2;2;2;7;0
8440;3;8;4;11;4;6;4;1;1;2;0
8441;3;6;2;5;2;3;1;1;1;9;0
8442;1;3;3;5;3;3;1;8;3;12;1
8443;1;11;4;11;4;2;2;4;1;9;1
8444;4;13;4;8;3;12;4;7;3;1;0
8445;1;5;1;10;3;1;3;2;4;12;0
8446;1;7;1;8;4;1;3;1;2;13;1
8447;4;4;1;7;1;9;1;13;1;2;0
8448;4;10;3;10;4;5;1;11;4;8;1
8449;1;7;1;6;2;5;2;7;3;3;1
8450;1;12;4;8;2;7;2;10;2;2;0
8451;1;4;4;7;1;13;3;5;4;5;1
8452;4;11;3;12;4;8;1;3;4;3;1
8453;4;1;4;10;3;1;3;13;2;2;1
8454;3;11;4;4;4;11;1;8;1;5;1
8455;3;11;1;6;2;5;3;4;1;13;0
8456;2;6;1;9;4;11;2;10;3;7;0
8457;3;9;3;4;4;13;4;5;4;4;1
8458;2;13;1;1;1;4;3;1;4;13;2
8459;1;7;1;6;2;9;2;12;2;13;0
8460;3;7;1;11;2;12;4;12;2;4;1
8461;1;7;2;8;3;2;1;1;2;12;0
8462;1;10;4;8;3;1;2;9;3;11;0
8463;2;7;4;13;1;6;3;1;2;6;1
8464;2;13;4;13;4;11;1;5;3;11;2
8465;3;12;1;11;1;10;2;9;1;6;0
8466;1;9;2;7;3;4;3;9;3;2;1
8467;3;8;4;8;1;8;1;12;2;8;7
8468;3;7;3;12;2;12;4;11;1;1;1
8469;4;13;3;4;3;11;4;8;4;1;0
8470;2;1;4;1;3;4;3;13;4;12;1
8471;2;11;1;1;2;10;4;3;4;4;0
8472;1;13;3;9;1;7;2;9;3;3;1
8473;4;7;2;4;3;12;1;13;4;8;0
8474;1;1;2;7;1;7;4;11;2;10;1
8475;4;7;3;9;3;5;3;3;3;11;0
8476;4;10;1;11;3;1;2;8;2;10;1
8477;2;2;2;5;4;3;1;10;1;8;0
8478;2;5;2;4;4;3;4;1;2;3;1
8479;4;7;3;12;3;8;3;13;4;9;0
8480;3;4;4;10;1;3;3;13;4;1;0
8481;2;8;2;2;4;12;4;13;1;5;0
8482;3;7;4;3;4;4;2;8;2;4;1
8483;2;9;1;6;3;13;4;4;1;3;0
8484;3;7;4;13;4;8;4;7;4;3;1
8485;2;1;3;7;2;12;2;10;2;8;0
8486;1;2;3;8;3;12;1;1;3;5;0
8487;1;7;1;3;4;11;4;5;1;13;0
8488;1;6;1;13;3;3;4;4;2;9;0
8489;1;3;1;11;3;8;2;4;2;3;1
8490;1;5;2;13;4;8;3;2;4;10;0
8491;2;12;4;9;4;10;4;1;1;5;0
8492;1;8;4;8;4;5;1;11;1;12;1
8493;4;3;3;12;2;7;3;7;4;10;1
8494;1;13;2;11;4;5;4;7;1;3;0
8495;4;3;4;2;1;11;4;11;3;8;1
8496;2;4;1;10;4;2;3;4;3;9;1
8497;4;7;2;1;3;11;1;5;3;9;0
8498;2;12;4;13;2;9;3;4;2;2;0
8499;3;4;1;10;1;3;3;1;3;11;0
8500;2;2;2;1;1;1;2;4;3;8;1
8501;4;6;4;1;1;6;1;8;3;3;1
8502;4;7;1;1;1;11;3;9;2;5;0
8503;1;6;4;5;3;12;1;9;1;8;0
8504;1;10;2;6;2;4;3;7;1;5;0
8505;2;4;4;4;3;4;3;2;3;1;3
8506;4;6;2;11;4;9;2;6;1;6;3
8507;1;3;3;5;1;8;2;3;2;10;1
8508;4;2;2;1;3;8;4;3;3;2;1
8509;1;2;1;8;1;13;2;10;2;4;0
8510;2;1;1;1;3;9;4;8;4;1;3
8511;3;13;1;3;3;6;2;5;4;4;0
8512;3;10;1;3;3;7;2;8;3;8;1
8513;1;12;4;10;4;11;2;12;3;6;1
8514;4;12;3;5;2;1;1;4;2;8;0
8515;1;1;3;12;3;5;2;12;1;12;3
8516;3;3;1;13;3;9;2;7;3;4;0
8517;1;12;2;1;2;12;2;10;2;13;1
8518;1;6;3;8;4;4;2;9;3;4;1
8519;3;3;3;12;2;3;1;11;4;10;1
8520;4;2;2;1;1;13;4;6;2;2;1
8521;1;12;3;5;2;10;3;10;3;12;2
8522;3;6;4;1;3;4;4;9;4;3;0
8523;1;4;3;10;2;7;1;3;1;5;0
8524;2;10;2;3;4;7;1;11;3;10;1
8525;3;2;2;4;1;8;3;5;3;10;0
8526;1;8;3;10;3;2;1;4;2;5;0
8527;3;8;3;3;2;13;1;6;3;6;1
8528;1;1;3;12;3;5;4;1;1;4;1
8529;1;2;3;6;3;11;2;9;2;4;0
8530;2;8;1;9;2;13;2;2;3;12;0
8531;2;13;4;1;2;1;2;12;4;4;1
8532;3;11;4;4;2;3;3;10;2;11;1
8533;1;5;2;9;4;1;1;10;2;1;1
8534;2;3;4;4;1;2;1;6;2;13;0
8535;2;10;3;2;4;10;2;3;3;8;1
8536;4;7;1;6;2;9;3;11;1;7;1
8537;4;9;1;6;1;9;1;10;3;4;1
8538;3;1;2;3;4;9;4;7;3;9;1
8539;2;4;1;2;2;8;3;3;1;11;0
8540;1;11;2;2;4;7;1;12;3;10;0
8541;1;12;1;8;2;2;4;6;3;1;0
8542;3;8;1;6;3;13;4;5;1;5;1
8543;4;5;1;3;2;6;1;4;3;11;0
8544;3;6;2;6;4;1;4;4;1;1;2
8545;2;12;3;10;3;4;1;12;4;13;1
8546;3;10;2;4;4;12;4;10;4;8;1
8547;3;10;3;1;3;6;2;11;4;12;0
8548;4;11;1;4;3;10;1;2;2;8;0
8549;3;5;2;7;1;2;1;10;1;12;0
8550;4;3;2;9;3;4;3;9;2;13;1
8551;3;12;1;5;3;11;1;6;2;4;0
8552;4;3;1;5;3;13;3;10;4;9;0
8553;1;11;1;1;4;7;4;3;4;1;1
8554;1;9;3;10;4;11;3;5;4;10;1
8555;1;9;4;8;3;1;1;6;1;1;1
8556;3;1;3;8;1;7;2;6;1;6;1
8557;2;13;4;12;3;11;2;2;2;4;0
8558;1;7;1;9;1;5;4;5;3;3;1
8559;1;13;3;7;2;11;1;3;1;12;0
8560;2;12;1;12;4;7;3;8;1;7;2
8561;3;1;2;5;1;1;4;10;4;1;3
8562;1;2;4;5;1;13;2;9;1;9;1
8563;2;7;4;12;4;7;1;12;4;1;2
8564;4;13;2;12;2;7;3;1;1;7;1
8565;2;6;3;12;1;5;4;7;3;10;0
8566;2;8;4;13;1;2;3;2;1;8;2
8567;3;2;4;9;4;3;1;9;4;7;1
8568;4;5;3;3;4;2;3;13;3;8;0
8569;3;11;2;9;1;4;3;1;4;10;0
8570;2;3;1;7;3;10;4;11;4;8;0
8571;3;5;3;7;4;9;4;7;3;9;2
8572;3;4;2;9;4;2;1;8;3;13;0
8573;2;3;2;9;1;10;4;7;4;12;0
8574;1;10;4;6;3;7;1;7;4;11;1
8575;2;8;2;5;2;2;4;8;4;5;2
8576;4;3;3;13;1;4;2;5;1;1;0
8577;1;1;1;7;2;7;4;6;4;1;2
8578;3;4;4;2;4;3;3;8;2;4;1
8579;3;2;2;11;1;8;1;3;4;5;0
8580;3;12;1;3;2;13;4;3;4;13;2
8581;3;13;4;12;3;5;4;6;2;11;0
8582;4;8;4;9;2;13;2;12;2;4;0
8583;1;10;4;4;2;11;4;5;3;3;0
8584;4;4;1;7;1;10;2;6;4;1;0
8585;4;12;3;8;3;10;3;12;4;1;1
8586;2;5;4;6;2;8;3;7;3;6;1
8587;2;4;1;11;3;10;1;10;3;4;2
8588;1;4;1;8;1;13;1;12;1;3;5
8589;2;5;4;6;4;1;1;2;3;6;1
8590;2;3;3;12;1;11;2;8;1;2;0
8591;3;10;4;7;2;11;3;11;4;13;1
8592;3;11;4;4;2;9;1;1;4;9;1
8593;4;2;3;1;4;8;1;13;2;1;1
8594;4;9;3;7;4;10;3;2;1;1;0
8595;2;11;2;7;2;13;1;12;3;1;0
8596;4;4;2;6;1;9;1;10;2;3;0
8597;4;5;2;6;2;8;3;10;4;1;0
8598;4;5;3;2;2;1;1;2;2;9;1
8599;2;6;2;13;1;8;3;4;3;12;0
8600;4;3;4;6;2;3;3;5;3;1;1
8601;3;10;4;7;1;12;1;11;1;8;0
8602;1;1;4;10;2;12;1;7;3;1;1
8603;1;2;1;3;4;7;2;3;2;4;1
8604;4;6;4;13;4;4;2;2;4;7;0
8605;1;10;2;2;1;7;2;13;4;10;1
8606;2;11;3;13;1;5;4;6;2;12;0
8607;2;8;1;9;4;9;4;1;4;4;1
8608;4;5;3;8;3;5;1;6;2;7;1
8609;4;2;3;11;1;7;1;3;4;7;1
8610;4;6;2;13;1;13;4;8;4;9;1
8611;4;10;3;11;1;2;4;6;4;11;1
8612;2;8;4;3;2;7;4;1;1;4;0
8613;3;9;2;7;2;4;2;1;1;10;0
8614;1;4;2;4;2;2;2;1;2;9;1
8615;1;12;1;10;4;5;3;11;1;8;0
8616;3;6;2;2;1;1;2;13;4;9;0
8617;3;8;3;5;4;10;3;3;2;7;0
8618;1;3;3;10;4;11;4;13;4;8;0
8619;2;5;2;8;4;1;4;10;4;11;0
8620;2;10;1;3;3;6;3;5;1;8;0
8621;2;4;3;5;4;2;3;7;1;13;0
8622;3;12;3;3;3;8;3;4;3;6;5
8623;4;7;4;11;1;1;4;9;3;2;0
8624;4;11;1;9;2;13;2;8;4;9;1
8625;1;13;1;3;4;3;2;2;3;5;1
8626;4;11;1;4;2;8;2;11;3;3;1
8627;2;1;3;12;1;9;2;6;3;2;0
8628;3;5;3;6;2;11;3;1;4;1;1
8629;2;1;2;10;3;11;3;13;1;13;1
8630;2;4;4;6;4;10;1;9;4;2;0
8631;3;6;2;5;4;6;1;7;1;13;1
8632;3;5;3;9;1;7;4;5;1;3;1
8633;4;12;2;12;4;3;4;13;1;13;2
8634;4;1;3;1;1;9;4;8;1;1;3
8635;1;5;1;9;4;6;1;4;1;12;0
8636;3;12;1;13;3;2;3;7;2;4;0
8637;2;6;3;1;4;11;2;4;3;9;0
8638;4;10;3;3;4;12;3;2;1;6;0
8639;3;7;2;12;3;10;2;10;2;8;1
8640;3;2;4;12;4;2;1;7;3;4;1
8641;3;13;4;5;1;2;3;12;4;8;0
8642;1;10;4;7;3;3;2;2;4;4;0
8643;3;1;3;3;3;9;1;2;2;9;1
8644;1;10;1;1;3;11;2;11;3;7;1
8645;4;5;2;7;1;7;4;7;1;11;3
8646;4;9;1;6;3;7;4;1;2;4;0
8647;4;12;1;10;2;1;4;4;4;8;0
8648;1;6;4;13;1;10;3;6;1;2;1
8649;2;1;4;4;4;8;3;9;1;2;0
8650;3;10;2;3;2;7;4;2;4;12;0
8651;2;5;2;9;1;6;2;10;2;3;0
8652;3;5;3;9;3;6;3;8;1;11;0
8653;1;9;1;6;4;12;3;2;1;4;0
8654;2;4;1;4;2;10;4;3;3;1;1
8655;2;12;1;5;3;5;3;1;4;9;1
8656;3;1;2;13;3;12;1;8;2;12;1
8657;2;7;4;2;2;13;4;7;1;1;1
8658;2;13;2;6;1;9;4;1;4;5;0
8659;3;4;4;5;3;8;4;6;2;2;0
8660;2;3;2;8;4;13;3;8;3;2;1
